model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,3674.23,69.1,83.6,1000.27,19.8,0.0,5.12,-0.76,3.9
cnn,train,6000,3675.08,69.1,82.9,1000.27,20.1,0.0,5.13,-0.77,3.94
cnn,train,6000,3675.93,70.6,86.2,1000.21,19.8,0.0,5.1,-0.92,4.79
cnn,train,6000,3676.83,70.6,84.2,1000.27,19.9,0.0,5.1,-0.92,4.68
cnn,train,6000,3677.66,70.1,82.9,1000.27,20.0,0.0,5.11,-0.9,4.58
cnn,train,6000,3678.5,71.1,83.1,1000.27,19.9,0.0,5.1,-0.92,4.7
cnn,train,6000,3679.35,70.1,82.3,1000.27,19.9,0.0,5.1,-0.91,4.66
cnn,train,6000,3680.21,70.1,81.1,1000.27,19.9,0.0,5.11,-0.9,4.61
cnn,train,6000,3681.1,70.6,83.0,1000.27,19.7,0.0,5.12,-0.8,4.12
cnn,train,6000,3681.93,70.1,82.7,1000.21,19.9,0.0,5.1,-0.9,4.62
cnn,train,6000,3682.78,70.6,85.3,1000.21,19.7,0.0,5.1,-0.82,4.22
cnn,train,6000,3683.63,70.1,82.7,1000.27,19.8,0.0,5.12,-0.79,4.06
cnn,train,6000,3684.47,70.1,85.6,1000.21,19.7,0.0,5.11,-0.81,4.15
cnn,train,6000,3685.28,70.6,84.9,1000.27,19.9,0.0,5.09,-0.91,4.62
cnn,train,6000,3686.12,69.6,82.7,1000.27,20.0,0.0,5.11,-0.9,4.58
cnn,train,6000,3686.97,71.1,81.6,1000.21,19.9,0.0,5.11,-0.91,4.94
cnn,train,6000,3687.85,70.1,85.0,1000.27,19.9,0.0,5.12,-0.82,4.65
cnn,train,6000,3688.64,70.6,86.3,1000.27,20.0,0.0,5.09,-0.99,5.06
cnn,train,6000,3689.49,71.1,87.4,1000.21,20.0,0.0,5.1,-0.92,4.71
cnn,train,6000,3690.32,70.1,83.5,1000.27,19.9,0.0,5.11,-0.96,4.92
cnn,train,6000,3691.17,69.6,85.6,1000.27,20.0,0.0,5.09,-0.9,4.61
cnn,train,6000,3692.02,70.1,87.4,1000.21,19.9,0.0,5.11,-0.91,4.67
cnn,train,6000,3692.86,71.1,84.2,1000.27,19.9,0.0,5.1,-0.92,4.71
cnn,train,6000,3693.73,70.1,83.2,1000.27,19.8,0.0,5.1,-0.92,4.74
cnn,train,6000,3694.57,69.6,86.1,1000.27,19.7,0.0,5.12,-0.78,4.02
cnn,train,6000,3695.41,69.6,83.2,1000.27,19.9,0.0,5.13,-0.86,4.43
cnn,train,6000,3696.27,71.5,81.0,1000.21,19.8,0.0,5.11,-0.86,4.42
cnn,train,6000,3697.11,70.1,84.1,1000.21,19.9,0.0,5.12,-0.82,4.19
cnn,train,6000,3697.96,70.1,83.9,1000.27,19.9,0.0,5.09,-0.94,4.81
cnn,train,6000,3698.77,71.1,82.9,1000.27,20.0,0.0,5.09,-0.98,5.02
cnn,train,6000,3699.62,69.6,83.0,1000.27,19.9,0.0,5.09,-0.96,4.95
cnn,train,6000,3700.49,69.6,85.5,1000.27,19.9,0.0,5.09,-0.98,4.9
cnn,train,6000,3701.33,69.6,85.7,1000.27,19.9,0.0,5.1,-0.81,4.13
cnn,train,6000,3702.15,71.1,80.2,1000.21,19.9,0.0,5.1,-1.0,5.11
cnn,train,6000,3703.03,70.1,81.8,1000.27,19.9,0.0,5.11,-0.92,4.68
cnn,train,6000,3703.9,71.1,81.5,1000.27,19.7,0.0,5.1,-0.95,4.86
cnn,train,6000,3704.71,70.6,85.1,1000.21,19.9,0.0,5.1,-0.9,4.61
cnn,train,6000,3705.55,71.1,84.1,1000.27,19.9,0.0,5.1,-0.91,4.66
cnn,train,6000,3706.41,69.6,84.8,1000.27,19.7,0.0,5.13,-0.85,4.35
cnn,train,6000,3707.24,71.1,85.6,1000.21,19.7,0.0,5.12,-0.76,3.9
cnn,train,6000,3708.1,70.1,83.3,1000.27,19.9,0.0,5.12,-0.76,3.9
cnn,train,6000,3708.97,70.1,82.3,1000.27,19.7,0.0,5.12,-0.8,4.1
cnn,train,6000,3709.8,71.5,84.1,1000.27,19.9,0.0,5.1,-0.89,4.58
cnn,train,6000,3710.63,70.6,83.2,1000.21,20.0,0.0,5.09,-0.95,4.84
cnn,train,6000,3711.51,70.1,84.1,1000.21,19.9,0.0,5.08,-1.0,5.11
cnn,train,6000,3712.38,71.1,83.2,1000.27,19.7,0.0,5.11,-0.84,4.33
cnn,train,6000,3713.21,70.1,85.2,1000.27,19.9,0.0,5.1,-0.93,4.75
cnn,train,6000,3714.06,71.1,85.4,1000.21,19.9,0.0,5.11,-0.89,4.58
cnn,train,6000,3714.89,70.1,82.7,1000.21,20.0,0.0,5.1,-0.91,4.74
cnn,train,6000,3715.72,70.1,84.1,1000.27,19.9,0.0,5.09,-0.95,4.84
cnn,train,6000,3716.54,70.1,82.7,1000.27,19.9,0.0,5.11,-0.92,4.71
cnn,train,6000,3717.43,70.6,83.4,1000.27,19.9,0.0,5.11,-0.8,4.57
cnn,train,6000,3718.27,71.1,82.8,1000.21,20.0,0.0,5.11,-0.83,4.25
cnn,train,6000,3719.09,70.1,84.8,1000.27,20.0,0.0,5.11,-0.97,4.97
cnn,train,6000,3719.96,71.1,85.5,1000.21,19.9,0.0,5.1,-0.86,4.4
cnn,train,6000,3720.82,70.6,81.6,1000.27,19.9,0.0,5.12,-0.82,4.22
cnn,train,6000,3721.66,71.1,82.9,1000.27,20.0,0.0,5.11,-0.84,4.33
cnn,train,6000,3722.53,70.6,83.2,1000.27,19.8,0.0,5.13,-0.83,4.24
cnn,train,6000,3723.37,69.6,81.3,1000.27,19.9,0.0,5.1,-0.9,4.58
cnn,train,6000,3724.23,71.5,83.5,1000.27,19.7,0.0,5.1,-0.9,4.6
cnn,train,6000,3725.1,70.6,84.3,1000.21,19.8,0.0,5.13,-0.77,3.93
cnn,train,6000,3725.94,71.1,85.2,1000.21,19.9,0.0,5.1,-0.91,4.66
cnn,train,6000,3726.74,70.1,83.8,1000.21,19.9,0.0,5.1,-0.9,4.62
cnn,train,6000,3727.6,70.1,87.1,1000.21,20.0,0.0,5.09,-0.98,5.02
cnn,train,6000,3728.44,70.6,85.5,1000.27,20.0,0.0,5.1,-0.98,4.98
cnn,train,6000,3729.26,70.6,85.6,1000.21,19.9,0.0,5.09,-0.99,5.04
cnn,train,6000,3730.11,71.1,82.0,1000.27,20.0,0.0,5.1,-0.93,4.76
cnn,train,6000,3730.93,71.1,83.0,1000.27,19.9,0.0,5.11,-0.95,4.86
cnn,train,6000,3731.79,70.6,85.1,1000.27,20.0,0.0,5.1,-0.91,4.63
cnn,train,6000,3732.66,70.6,85.0,1000.27,19.9,0.0,5.1,-0.92,4.7
cnn,train,6000,3733.52,71.1,85.8,1000.21,19.9,0.0,5.1,-0.83,4.25
cnn,train,6000,3734.36,70.6,83.7,1000.27,19.9,0.0,5.1,-0.9,4.71
cnn,train,6000,3735.23,71.1,82.9,1000.27,19.7,0.0,5.12,-0.83,4.25
cnn,train,6000,3736.07,71.1,83.8,1000.27,19.9,0.0,5.11,-0.81,4.17
cnn,train,6000,3736.9,71.5,82.2,1000.27,19.9,0.0,5.11,-0.91,4.63
cnn,train,6000,3737.75,71.1,84.6,1000.21,20.0,0.0,5.1,-0.93,4.76
cnn,train,6000,3738.6,70.6,82.0,1000.27,20.0,0.0,5.1,-0.9,4.6
cnn,train,6000,3739.48,70.6,82.2,1000.27,19.9,0.0,5.1,-0.93,4.75
cnn,train,6000,3740.32,70.6,85.3,1000.27,19.9,0.0,5.1,-0.89,4.56
cnn,train,6000,3741.14,70.6,82.7,1000.21,19.9,0.0,5.09,-0.98,4.99
cnn,train,6000,3742.02,71.1,84.7,1000.27,19.9,0.0,5.12,-0.82,4.22
cnn,train,6000,3742.84,70.6,81.4,1000.21,19.9,0.0,5.11,-0.94,4.76
cnn,train,6000,3743.72,70.1,85.7,1000.21,19.9,0.0,5.1,-0.83,4.67
cnn,train,6000,3744.54,70.6,83.2,1000.27,20.0,0.0,5.1,-0.9,4.61
cnn,train,6000,3745.35,71.1,81.5,1000.27,19.9,0.0,5.1,-0.88,4.76
cnn,train,6000,3746.18,70.6,84.9,1000.27,19.9,0.0,5.12,-0.89,4.53
cnn,train,6000,3747.0,70.6,85.8,1000.21,20.1,0.0,5.09,-0.94,4.8
cnn,train,6000,3747.81,70.6,83.2,1000.27,20.0,0.0,5.11,-0.89,4.57
cnn,train,6000,3748.62,70.1,83.0,1000.27,20.0,0.0,5.08,-0.99,4.88
cnn,train,6000,3749.45,71.5,81.5,1000.27,20.0,0.0,5.09,-0.98,5.02
cnn,train,6000,3750.33,70.6,83.9,1000.21,20.0,0.0,5.1,-0.9,4.61
cnn,train,6000,3751.18,70.6,80.2,1000.21,19.9,0.0,5.1,-0.9,4.6
cnn,train,6000,3752.03,70.1,82.4,1000.21,20.0,0.0,5.11,-0.9,4.6
cnn,train,6000,3752.86,70.6,83.4,1000.27,19.9,0.0,5.13,-0.82,4.2
cnn,train,6000,3753.69,71.5,80.8,1000.21,20.0,0.0,5.1,-0.98,5.0
cnn,train,6000,3754.55,71.1,80.5,1000.21,20.1,0.0,5.1,-1.0,5.11
cnn,train,6000,3755.41,70.6,83.2,1000.27,20.1,0.0,5.11,-0.87,4.45
cnn,train,6000,3756.25,70.1,84.5,1000.27,20.1,0.0,5.1,-0.95,4.83
cnn,train,6000,3757.1,70.1,82.8,1000.27,20.1,0.0,5.07,-0.95,4.88
cnn,train,6000,3757.96,71.5,85.4,1000.21,20.1,0.0,5.08,-1.0,5.09
cnn,train,6000,3758.8,71.1,85.9,1000.27,20.1,0.0,5.09,-0.83,4.24
cnn,train,6000,3759.63,70.1,83.1,1000.27,20.1,0.0,5.12,-0.98,5.0
cnn,train,6000,3760.51,71.1,81.9,1000.27,19.9,0.0,5.09,-1.03,5.24
cnn,train,6000,3761.37,71.1,83.2,1000.27,20.0,0.0,5.1,-1.02,5.18
cnn,train,6000,3762.22,71.5,83.9,1000.27,20.0,0.0,5.1,-0.89,4.56
cnn,train,6000,3763.04,71.5,84.2,1000.27,19.9,0.0,5.1,-0.91,4.66
cnn,train,6000,3763.87,70.1,86.4,1000.21,19.9,0.0,5.1,-0.91,4.67
cnn,train,6000,3764.73,71.1,83.7,1000.21,20.0,0.0,5.12,-0.81,4.13
cnn,train,6000,3765.64,70.6,80.1,1000.21,19.7,0.0,5.1,-0.9,4.62
cnn,train,6000,3766.44,71.5,83.5,1000.21,19.8,0.0,5.12,-0.83,4.25
cnn,train,6000,3767.27,70.6,84.1,1000.27,19.9,0.0,5.1,-0.92,4.71
cnn,train,6000,3768.12,72.0,85.7,1000.21,19.9,0.0,5.13,-0.92,4.68
cnn,train,6000,3768.97,71.1,85.9,1000.21,19.9,0.0,5.13,-0.92,4.71
cnn,train,6000,3769.82,71.5,83.4,1000.27,19.9,0.0,5.11,-0.81,4.12
cnn,train,6000,3770.64,71.1,83.5,1000.27,20.0,0.0,5.11,-0.89,4.56
cnn,train,6000,3771.51,71.5,86.5,1000.27,19.9,0.0,5.1,-0.78,4.68
cnn,train,6000,3772.35,71.1,85.7,1000.21,19.9,0.0,5.13,-0.8,4.47
cnn,train,6000,3773.21,69.6,83.1,1000.21,19.7,0.0,5.12,-0.81,4.15
cnn,train,6000,3774.02,70.6,83.3,1000.21,20.0,0.0,5.1,-0.9,4.61
cnn,train,6000,3774.86,71.1,84.1,1000.27,20.0,0.0,5.1,-0.91,4.66
cnn,train,6000,3775.72,71.5,81.9,1000.27,20.0,0.0,5.11,-0.8,4.11
cnn,train,6000,3776.6,70.1,82.6,1000.21,19.7,0.0,5.12,-0.82,4.22
cnn,train,6000,3777.42,71.5,83.3,1000.21,19.9,0.0,5.11,-0.76,3.9
cnn,train,6000,3778.26,70.6,85.1,1000.27,19.9,0.0,5.12,-0.79,4.03
cnn,train,6000,3779.11,71.1,82.8,1000.21,19.9,0.0,5.1,-0.89,4.57
cnn,train,6000,3779.93,71.1,84.0,1000.27,19.9,0.0,5.1,-0.91,4.65
cnn,train,6000,3780.75,71.1,83.2,1000.27,19.9,0.0,5.1,-0.94,4.76
cnn,train,6000,3781.61,71.5,84.3,1000.27,19.9,0.0,5.1,-0.97,4.97
cnn,train,6000,3782.47,70.1,86.0,1000.27,20.0,0.0,5.11,-0.92,4.68
cnn,train,6000,3783.31,70.6,83.8,1000.27,19.9,0.0,5.1,-0.92,4.71
cnn,train,6000,3784.19,71.1,85.7,1000.27,19.8,0.0,5.1,-0.92,4.71
cnn,train,6000,3785.11,71.1,81.6,1000.27,19.7,0.0,5.11,-0.9,4.61
cnn,train,6000,3785.9,70.6,85.6,1000.27,19.7,0.0,5.1,-0.79,4.02
cnn,train,6000,3786.73,70.1,83.3,1000.27,19.9,0.0,5.1,-0.9,4.58
cnn,train,6000,3787.59,71.5,82.8,1000.27,19.7,0.0,5.12,-0.83,4.25
cnn,train,6000,3788.43,71.1,84.5,1000.21,19.9,0.0,5.1,-0.77,3.96
cnn,train,6000,3789.28,70.6,82.7,1000.21,19.8,0.0,5.11,-0.79,4.06
cnn,train,6000,3790.11,71.1,84.2,1000.27,19.9,0.0,5.1,-0.93,4.74
cnn,train,6000,3790.97,71.1,82.8,1000.27,20.0,0.0,5.11,-0.83,4.24
cnn,train,6000,3791.8,70.6,85.4,1000.27,20.0,0.0,5.09,-0.96,4.88
cnn,train,6000,3792.69,70.6,84.5,1000.27,19.7,0.0,5.12,-0.83,4.25
cnn,train,6000,3793.52,71.1,83.4,1000.21,20.0,0.0,5.11,-0.84,4.33
cnn,train,6000,3794.35,69.6,83.5,1000.21,20.0,0.0,5.11,-0.89,4.57
cnn,train,6000,3795.22,72.0,85.0,1000.21,19.9,0.0,5.1,-0.92,4.65
cnn,train,6000,3796.06,70.6,83.7,1000.21,19.9,0.0,5.1,-0.94,4.77
cnn,train,6000,3796.92,71.1,85.8,1000.21,19.7,0.0,5.13,-0.77,3.93
cnn,train,6000,3797.76,70.6,84.8,1000.27,19.7,0.0,5.11,-0.78,3.98
cnn,train,6000,3798.62,71.1,80.7,1000.27,19.7,0.0,5.13,-0.81,4.15
cnn,train,6000,3799.46,70.6,84.6,1000.21,19.9,0.0,5.11,-0.83,4.77
cnn,train,6000,3800.27,70.6,85.3,1000.27,20.0,0.0,5.1,-0.9,4.62
cnn,train,6000,3801.09,71.1,84.9,1000.21,20.0,0.0,5.11,-0.91,4.56
cnn,train,6000,3801.94,70.1,85.4,1000.21,20.0,0.0,5.11,-0.9,4.57
cnn,train,6000,3802.82,71.5,85.5,1000.21,19.9,0.0,5.11,-0.83,4.24
cnn,train,6000,3803.64,70.6,82.8,1000.27,20.0,0.0,5.1,-0.92,4.7
cnn,train,6000,3804.46,70.6,86.3,1000.27,19.8,0.0,5.1,-0.96,4.88
cnn,train,6000,3805.28,70.6,84.3,1000.21,19.9,0.0,5.11,-0.84,4.29
cnn,train,6000,3806.14,70.6,82.9,1000.21,19.9,0.0,5.1,-0.91,4.65
cnn,train,6000,3807.0,70.6,82.5,1000.27,19.9,0.0,5.09,-0.99,5.08
cnn,train,6000,3807.86,70.6,86.2,1000.21,19.8,0.0,5.12,-0.9,4.58
cnn,train,6000,3808.68,71.1,87.1,1000.27,20.0,0.0,5.12,-0.78,4.44
cnn,train,6000,3809.51,71.5,84.1,1000.27,20.0,0.0,5.1,-0.96,4.9
cnn,train,6000,3810.3,70.1,86.6,1000.21,20.1,0.0,5.11,-0.76,3.88
cnn,train,6000,3811.16,70.6,82.5,1000.27,19.9,0.0,5.1,-0.92,4.72
cnn,train,6000,3812.07,70.1,82.1,1000.27,20.0,0.0,5.11,-0.84,4.07
cnn,train,6000,3812.95,70.1,84.8,1000.21,19.8,0.0,5.1,-0.95,4.85
cnn,train,6000,3813.78,71.5,85.4,1000.27,19.7,0.0,5.13,-0.76,3.9
cnn,train,6000,3814.62,71.1,83.7,1000.21,19.9,0.0,5.12,-0.79,4.07
cnn,train,6000,3815.46,71.5,82.4,1000.27,19.9,0.0,5.1,-0.93,4.72
cnn,train,6000,3816.31,70.6,81.3,1000.27,20.0,0.0,5.1,-0.91,4.94
cnn,train,6000,3817.16,71.1,84.0,1000.27,20.0,0.0,5.09,-0.96,4.88
cnn,train,6000,3818.02,71.1,83.6,1000.21,20.0,0.0,5.11,-0.84,4.33
cnn,train,6000,3818.86,72.0,79.6,1000.27,19.9,0.0,5.09,-1.02,5.21
cnn,train,6000,3819.73,72.0,82.1,1000.21,19.9,0.0,5.09,-0.96,4.92
cnn,train,6000,3820.59,72.0,84.8,1000.27,19.9,0.0,5.09,-0.98,5.0
cnn,train,6000,3821.44,71.5,79.7,1000.27,19.9,0.0,5.08,-1.02,5.21
cnn,train,6000,3822.3,71.1,84.3,1000.21,19.9,0.0,5.09,-0.95,4.85
cnn,train,6000,3823.15,71.5,85.1,1000.27,20.0,0.0,5.1,-0.98,5.0
cnn,train,6000,3824.0,72.0,84.2,1000.27,20.0,0.0,5.11,-0.9,4.58
cnn,train,6000,3824.84,70.1,83.9,1000.21,19.9,0.0,5.1,-0.92,4.71
cnn,train,6000,3825.7,71.5,85.1,1000.21,20.0,0.0,5.1,-0.99,5.02
cnn,train,6000,3826.56,70.1,82.5,1000.21,20.0,0.0,5.1,-0.89,4.57
cnn,train,6000,3827.44,71.1,84.9,1000.27,19.9,0.0,5.1,-0.93,4.7
cnn,train,6000,3828.32,71.1,83.4,1000.21,19.6,0.0,5.12,-0.76,3.89
cnn,train,6000,3829.21,71.1,82.1,1000.21,19.7,0.0,5.11,-0.91,4.45
cnn,train,6000,3830.0,70.6,83.7,1000.27,19.7,0.0,5.11,-0.9,4.61
cnn,train,6000,3830.83,70.6,83.0,1000.21,19.9,0.0,5.1,-0.91,4.67
cnn,train,6000,3831.65,71.5,84.4,1000.21,19.9,0.0,5.11,-0.9,4.61
cnn,train,6000,3832.53,71.1,81.9,1000.21,20.0,0.0,5.1,-0.92,4.7
cnn,train,6000,3833.37,71.5,85.0,1000.21,19.9,0.0,5.1,-0.94,4.8
cnn,train,6000,3834.23,72.0,83.1,1000.27,20.0,0.0,5.11,-0.86,4.39
cnn,train,6000,3835.05,71.1,85.3,1000.27,20.0,0.0,5.1,-0.92,4.7
cnn,train,6000,3835.89,71.1,83.3,1000.27,20.0,0.0,5.11,-0.98,5.02
cnn,train,6000,3836.76,71.1,85.0,1000.21,19.9,0.0,5.12,-0.83,4.63
cnn,train,6000,3837.57,70.1,84.4,1000.27,20.0,0.0,5.1,-0.91,4.63
cnn,train,6000,3838.45,71.5,84.1,1000.27,19.7,0.0,5.12,-0.83,4.28
cnn,train,6000,3839.29,72.0,85.1,1000.27,19.6,0.0,5.12,-0.83,4.26
cnn,train,6000,3840.12,71.5,83.4,1000.27,19.8,0.0,5.12,-0.92,4.7
cnn,train,6000,3840.95,71.5,84.8,1000.21,19.7,0.0,5.13,-0.81,4.43
cnn,train,6000,3841.8,71.1,83.4,1000.21,19.7,0.0,5.12,-0.83,4.24
cnn,train,6000,3842.62,71.1,83.5,1000.27,19.9,0.0,5.1,-0.92,4.72
cnn,train,6000,3843.5,71.5,79.4,1000.21,19.7,0.0,5.1,-0.95,4.83
cnn,train,6000,3844.34,70.6,84.2,1000.27,19.8,0.0,5.1,-0.9,4.58
cnn,train,6000,3845.19,72.0,82.9,1000.21,19.8,0.0,5.09,-0.99,5.06
cnn,train,6000,3846.02,72.0,85.7,1000.21,19.9,0.0,5.1,-0.9,3.96
cnn,train,6000,3846.86,71.1,82.4,1000.21,19.9,0.0,5.1,-0.9,4.63
cnn,train,6000,3847.68,70.1,82.4,1000.27,20.0,0.0,5.1,-0.91,4.66
cnn,train,6000,3848.54,70.6,81.3,1000.27,19.9,0.0,5.1,-0.93,4.68
cnn,train,6000,3849.4,71.1,82.7,1000.21,19.9,0.0,5.1,-0.93,4.74
cnn,train,6000,3850.25,71.5,84.0,1000.21,19.9,0.0,5.1,-0.91,4.65
cnn,train,6000,3851.08,71.5,86.6,1000.21,19.9,0.0,5.1,-0.82,4.66
cnn,train,6000,3851.92,70.6,82.2,1000.27,19.9,0.0,5.1,-0.94,4.77
cnn,train,6000,3852.76,70.1,85.6,1000.21,19.8,0.0,5.12,-0.86,4.4
cnn,train,6000,3853.6,71.1,85.0,1000.21,19.9,0.0,5.1,-0.89,4.57
cnn,train,6000,3854.44,71.1,84.1,1000.27,19.9,0.0,5.1,-0.92,4.71
cnn,train,6000,3855.29,70.6,84.8,1000.27,19.9,0.0,5.12,-0.78,3.98
cnn,train,6000,3856.14,71.1,82.5,1000.27,19.8,0.0,5.11,-0.87,4.44
cnn,train,6000,3856.98,71.5,82.7,1000.27,19.6,0.0,5.11,-0.9,4.4
cnn,train,6000,3857.8,71.5,83.1,1000.21,19.8,0.0,5.12,-0.83,4.26
cnn,train,6000,3858.65,71.1,83.0,1000.27,19.9,0.0,5.1,-0.93,4.76
cnn,train,6000,3859.47,71.5,82.8,1000.21,19.9,0.0,5.1,-0.9,5.02
cnn,train,6000,3860.36,71.5,84.5,1000.27,19.9,0.0,5.13,-0.79,4.03
cnn,train,6000,3861.17,71.5,83.9,1000.27,19.9,0.0,5.1,-0.92,4.7
cnn,train,6000,3862.05,70.1,84.5,1000.27,19.9,0.0,5.1,-0.93,4.72
cnn,train,6000,3862.88,71.5,86.0,1000.27,19.9,0.0,5.1,-0.93,4.72
cnn,train,6000,3863.68,70.6,84.2,1000.27,19.9,0.0,5.11,-0.89,4.56
cnn,train,6000,3864.52,70.6,84.8,1000.27,19.9,0.0,5.11,-0.89,4.98
cnn,train,6000,3865.36,70.1,82.9,1000.27,19.9,0.0,5.11,-0.95,4.84
cnn,train,6000,3866.23,71.5,85.8,1000.27,19.7,0.0,5.1,-0.81,4.16
cnn,train,6000,3867.07,70.6,83.7,1000.21,19.9,0.0,5.1,-0.9,4.58
cnn,train,6000,3867.92,71.1,86.0,1000.27,19.9,0.0,5.13,-0.78,3.99
cnn,train,6000,3868.73,71.5,85.0,1000.21,20.0,0.0,5.1,-0.9,4.6
cnn,train,6000,3869.59,70.1,85.6,1000.27,19.9,0.0,5.11,-0.77,3.94
cnn,train,6000,3870.41,71.1,86.2,1000.21,20.0,0.0,5.11,-0.83,4.26
cnn,train,6000,3871.27,71.1,83.7,1000.21,19.9,0.0,5.1,-0.83,4.26
cnn,train,6000,3872.13,72.0,84.1,1000.21,19.7,0.0,5.12,-0.82,4.21
cnn,train,6000,3872.95,71.5,81.1,1000.21,20.0,0.0,5.1,-0.93,4.74
cnn,train,6000,3873.81,72.0,83.2,1000.21,19.9,0.0,5.1,-0.9,4.62
cnn,train,6000,3874.66,71.5,85.9,1000.27,19.8,0.0,5.12,-0.8,4.11
cnn,train,6000,3875.5,71.5,81.5,1000.21,19.9,0.0,5.1,-0.9,4.83
cnn,train,6000,3876.33,71.5,86.2,1000.21,20.0,0.0,5.11,-0.83,4.26
cnn,train,6000,3877.19,71.5,84.1,1000.21,19.7,0.0,5.12,-0.87,4.85
cnn,train,6000,3878.04,70.6,82.6,1000.27,19.7,0.0,5.12,-0.81,4.15
cnn,train,6000,3878.89,71.1,83.0,1000.27,19.9,0.0,5.09,-0.94,4.79
cnn,train,6000,3879.75,70.6,83.1,1000.27,19.7,0.0,5.1,-0.91,4.65
cnn,train,6000,3880.58,71.1,84.3,1000.27,19.9,0.0,5.09,-0.96,4.94
cnn,train,6000,3881.43,71.1,84.2,1000.21,19.8,0.0,5.09,-0.95,4.85
cnn,train,6000,3882.29,71.1,83.9,1000.21,19.7,0.0,5.11,-0.84,4.31
cnn,train,6000,3883.13,71.1,82.5,1000.27,19.9,0.0,5.09,-0.91,4.63
cnn,train,6000,3883.98,71.1,83.5,1000.27,19.9,0.0,5.1,-0.81,4.16
cnn,train,6000,3884.81,71.1,85.4,1000.21,20.0,0.0,5.1,-0.91,4.62
cnn,train,6000,3885.67,70.6,84.2,1000.21,19.9,0.0,5.11,-0.93,3.96
cnn,train,6000,3886.51,71.1,82.4,1000.27,20.0,0.0,5.12,-0.79,4.04
cnn,train,6000,3887.34,70.1,84.8,1000.27,20.0,0.0,5.1,-0.96,4.9
cnn,train,6000,3888.14,70.6,85.2,1000.27,20.1,0.0,5.11,-0.82,4.17
cnn,train,6000,3889.0,71.1,85.0,1000.21,19.9,0.0,5.1,-0.92,4.68
cnn,train,6000,3889.88,70.6,84.9,1000.21,20.0,0.0,5.1,-0.9,4.6
cnn,train,6000,3890.73,71.5,85.1,1000.21,19.9,0.0,5.1,-0.93,4.72
cnn,train,6000,3891.58,69.6,85.4,1000.21,19.9,0.0,5.1,-0.92,4.7
cnn,train,6000,3892.42,72.0,84.2,1000.27,19.9,0.0,5.1,-0.93,4.74
cnn,train,6000,3893.29,70.6,85.1,1000.21,19.7,0.0,5.12,-0.79,4.06
cnn,train,6000,3894.12,71.1,84.9,1000.27,19.8,0.0,5.1,-0.92,4.72
cnn,train,6000,3894.96,71.1,83.0,1000.27,19.9,0.0,5.12,-0.86,4.4
cnn,train,6000,3895.81,71.1,83.1,1000.21,20.0,0.0,5.11,-0.92,4.68
cnn,train,6000,3896.67,70.6,85.5,1000.27,19.7,0.0,5.11,-0.82,4.19
cnn,train,6000,3897.5,71.5,84.2,1000.27,19.9,0.0,5.1,-0.92,4.02
cnn,train,6000,3898.36,70.6,85.3,1000.27,19.7,0.0,5.11,-0.93,4.72
cnn,train,6000,3899.19,71.1,84.8,1000.21,19.9,0.0,5.13,-0.92,4.7
cnn,train,6000,3900.03,72.0,84.9,1000.21,19.7,0.0,5.12,-0.83,4.25
cnn,train,6000,3900.94,71.5,83.2,1000.27,19.8,0.0,5.11,-0.85,4.35
cnn,train,6000,3901.75,71.5,79.0,1000.27,19.6,0.0,5.1,-0.93,4.77
cnn,train,6000,3902.58,71.1,82.2,1000.27,19.8,0.0,5.12,-0.84,4.33
cnn,train,6000,3903.4,70.6,85.4,1000.21,19.8,0.0,5.1,-0.89,4.58
cnn,train,6000,3904.32,71.1,79.7,1000.27,19.8,0.0,5.1,-0.92,4.72
cnn,train,6000,3905.13,70.1,83.9,1000.27,19.7,0.0,5.1,-0.88,4.48
cnn,train,6000,3905.93,72.0,84.0,1000.21,19.7,0.0,5.12,-0.78,4.21
cnn,train,6000,3906.76,72.0,80.7,1000.27,20.0,0.0,5.12,-0.8,4.11
cnn,train,6000,3907.62,71.1,84.0,1000.21,19.9,0.0,5.1,-0.92,4.72
cnn,train,6000,3908.44,71.5,82.7,1000.27,19.9,0.0,5.1,-0.91,4.66
cnn,train,6000,3909.3,70.6,85.1,1000.27,19.9,0.0,5.09,-0.91,4.66
cnn,train,6000,3910.15,71.1,82.9,1000.27,20.0,0.0,5.11,-0.89,4.57
cnn,train,6000,3910.99,70.6,83.0,1000.21,19.9,0.0,5.09,-1.0,5.08
cnn,train,6000,3911.82,70.1,83.2,1000.27,19.9,0.0,5.11,-0.88,4.51
cnn,train,6000,3912.71,71.5,86.1,1000.27,20.0,0.0,5.09,-0.91,4.66
cnn,train,6000,3913.57,71.1,85.7,1000.27,19.9,0.0,5.09,-0.95,4.85
cnn,train,6000,3914.43,70.6,84.5,1000.27,19.8,0.0,5.12,-0.8,4.11
cnn,train,6000,3915.26,71.5,82.8,1000.27,19.9,0.0,5.12,-0.78,3.98
cnn,train,6000,3916.1,71.1,86.1,1000.27,19.9,0.0,5.11,-0.79,4.03
cnn,train,6000,3916.94,71.5,85.5,1000.21,19.9,0.0,5.13,-0.78,4.36
cnn,train,6000,3917.74,70.6,84.9,1000.27,20.0,0.0,5.11,-0.91,4.63
cnn,train,6000,3918.54,71.5,85.9,1000.27,19.9,0.0,5.12,-0.88,4.52
