model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,85.8,73.0,98.5,1500.35,13.3,0.0,5.07,-1.09,5.52
cnn2,train,6000,86.46,70.6,93.9,1500.35,12.9,0.0,5.08,-0.85,4.34
cnn2,train,6000,87.08,72.0,98.0,1500.4,13.6,0.0,5.04,-1.12,5.71
cnn2,train,6000,87.81,71.5,94.5,1500.35,13.0,0.0,5.04,-1.27,6.05
cnn2,train,6000,88.39,72.0,97.5,1500.35,13.6,0.0,5.06,-0.98,4.94
cnn2,train,6000,89.1,72.0,94.5,1500.35,12.9,0.0,5.07,-0.98,5.03
cnn2,train,6000,89.69,72.5,97.0,1500.4,13.5,0.0,5.06,-1.09,5.49
cnn2,train,6000,90.39,73.0,95.9,1500.35,12.8,0.0,5.03,-1.22,6.17
cnn2,train,6000,91.07,72.5,98.0,1500.35,13.3,0.0,5.07,-1.06,5.36
cnn2,train,6000,91.66,72.0,93.9,1500.35,12.8,0.0,5.04,-1.24,5.06
cnn2,train,6000,92.34,73.0,98.0,1500.35,13.5,0.0,5.06,-1.1,5.59
cnn2,train,6000,92.98,72.5,95.5,1500.4,12.8,0.0,5.06,-1.14,5.77
cnn2,train,6000,93.65,73.0,97.5,1500.35,13.5,0.0,5.04,-1.21,6.09
cnn2,train,6000,94.35,73.5,95.1,1500.35,12.8,0.0,5.04,-1.16,5.82
cnn2,train,6000,94.96,72.5,97.5,1500.35,13.4,0.0,5.05,-1.16,5.85
cnn2,train,6000,95.61,72.0,95.4,1500.35,13.2,0.0,5.05,-1.12,5.71
cnn2,train,6000,96.22,71.5,97.5,1500.4,13.3,0.0,5.07,-1.15,5.64
cnn2,train,6000,96.9,73.0,98.0,1500.4,13.2,0.0,5.05,-0.85,4.31
cnn2,train,6000,97.53,72.5,97.0,1500.35,13.4,0.0,5.05,-1.2,6.07
cnn2,train,6000,98.23,72.0,97.5,1500.35,13.2,0.0,5.1,-1.14,5.8
cnn2,train,6000,98.86,71.5,97.4,1500.4,13.2,0.0,5.07,-1.17,5.91
