model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,43.97,65.7,93.8,1000.27,12.7,0.0,5.08,-1.0,5.09
cnn2,train,6000,44.62,65.2,97.0,1000.27,13.2,0.0,5.08,-1.0,5.06
cnn2,train,6000,45.32,64.2,99.0,1000.21,13.4,0.0,5.08,-0.99,5.02
cnn2,train,6000,46.01,65.2,92.9,1000.27,12.9,0.0,5.09,-0.95,4.84
cnn2,train,6000,46.62,65.2,98.5,1000.21,13.4,0.0,5.09,-1.01,5.12
cnn2,train,6000,47.36,65.7,94.5,1000.27,12.7,0.0,5.08,-1.01,5.13
cnn2,train,6000,48.05,66.2,97.5,1000.27,12.9,0.0,5.1,-0.91,4.66
cnn2,train,6000,48.77,65.2,98.5,1000.21,13.0,0.0,5.09,-0.97,4.97
cnn2,train,6000,49.41,65.2,92.9,1000.27,13.0,0.0,5.09,-0.97,4.97
cnn2,train,6000,50.15,65.7,99.5,1000.21,13.1,0.0,5.09,-0.94,4.8
cnn2,train,6000,50.9,64.7,93.0,1000.27,12.9,0.0,5.1,-1.02,5.18
cnn2,train,6000,51.56,66.7,99.0,1000.21,13.4,0.0,5.08,-0.99,5.06
cnn2,train,6000,52.3,65.2,94.0,1000.27,12.6,0.0,5.11,-0.85,4.35
cnn2,train,6000,53.02,65.7,97.5,1000.21,13.2,0.0,5.09,-0.98,5.0
cnn2,train,6000,53.65,65.7,100.0,1000.27,13.4,0.0,5.09,-0.96,4.88
cnn2,train,6000,54.35,66.7,92.6,1000.27,13.0,0.0,5.08,-1.02,5.17
cnn2,train,6000,55.05,65.7,99.0,1000.21,13.4,0.0,5.08,-1.03,4.63
cnn2,train,6000,55.79,66.2,93.5,1000.27,12.8,0.0,5.09,-1.04,5.13
cnn2,train,6000,56.42,65.7,96.4,1000.27,13.0,0.0,5.09,-1.02,5.18
cnn2,train,6000,57.18,66.2,99.0,1000.21,13.1,0.0,5.1,-1.04,5.27
cnn2,train,6000,57.84,65.2,94.1,1000.27,13.1,0.0,5.08,-1.06,5.4
cnn2,train,6000,58.56,65.2,99.5,1000.27,13.2,0.0,5.08,-1.02,5.2
cnn2,train,6000,59.27,65.2,91.5,1000.21,12.9,0.0,5.11,-0.83,4.26
cnn2,train,6000,59.9,65.7,99.0,1000.27,13.3,0.0,5.09,-0.99,5.03
cnn2,train,6000,60.61,65.7,95.5,1000.21,13.0,0.0,5.1,-0.84,4.33
cnn2,train,6000,61.23,65.7,95.4,1000.27,13.2,0.0,5.08,-1.06,5.38
cnn2,train,6000,61.94,66.7,99.5,1000.27,13.1,0.0,5.09,-0.98,5.0
cnn2,train,6000,62.62,66.2,93.4,1000.21,12.8,0.0,5.07,-1.07,5.41
