model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,111.42,76.4,94.5,1500.4,13.2,0.0,5.02,-1.21,6.09
cnn,train,6000,112.27,75.9,94.0,1500.35,12.7,0.0,5.07,-0.94,4.66
cnn,train,6000,113.02,75.4,98.5,1500.35,13.6,0.0,5.02,-1.19,5.96
cnn,train,6000,113.83,76.9,94.6,1500.35,13.0,0.0,5.01,-1.27,6.36
cnn,train,6000,114.67,77.4,99.5,1500.4,13.3,0.0,5.05,-1.1,5.54
cnn,train,6000,115.48,76.4,95.5,1500.35,13.3,0.0,5.03,-1.22,6.04
cnn,train,6000,116.25,75.9,98.0,1500.35,13.2,0.0,5.04,-1.03,5.22
cnn,train,6000,117.06,75.4,98.0,1500.35,13.5,0.0,5.03,-1.17,5.88
cnn,train,6000,117.94,75.9,92.0,1500.4,13.1,0.0,5.01,-1.22,6.08
cnn,train,6000,118.69,75.4,99.0,1500.35,13.1,0.0,5.04,-1.14,5.13
cnn,train,6000,119.56,76.4,94.9,1500.4,13.3,0.0,5.03,-1.26,6.16
cnn,train,6000,120.42,75.9,96.0,1500.35,12.7,0.0,5.07,-1.08,5.45
cnn,train,6000,121.12,76.4,98.0,1500.35,13.5,0.0,5.04,-1.22,6.11
cnn,train,6000,121.95,76.9,95.5,1500.35,13.0,0.0,5.01,-1.3,6.57
cnn,train,6000,122.79,76.4,99.5,1500.35,13.3,0.0,5.04,-1.12,5.64
cnn,train,6000,123.65,76.4,95.6,1500.4,13.3,0.0,5.04,-1.23,6.18
cnn,train,6000,124.51,75.9,92.8,1500.35,12.8,0.0,5.07,-0.95,4.85
cnn,train,6000,125.28,75.9,98.5,1500.35,13.3,0.0,5.04,-1.15,5.82
cnn,train,6000,126.1,75.4,93.7,1500.35,13.1,0.0,5.01,-1.17,5.88
cnn,train,6000,126.91,75.9,99.5,1500.4,13.3,0.0,5.04,-1.15,5.72
